CAVISOFT datafile for Cavitron 1 and rotor 1. Cavisoft version 5.2.1 has been usedDate_time,Campaign_name,Sample_ref_1,Sample_ref_2,Treatment,Meas_cavispeed_rpm,Max_cavispeed_rpm,Pressure_Mpa,Raw_conductance_kg_Mpa_s,Conductivity_SI_corrT,Std_error_conductivity,PLC,Note,Speed_class,Air_temp1,Air_temp2,Temperature_used_for_correction,Temperature_correctionfactor,Operator,Rotor_number,Species,Sampling_location,Sample_type,Comment,Delta_P_MPa,Pixel_size,Meas_mode,Rotor_diameter,Conductivity_unit,Equation_slope,Equation_intercept,Equation_residue,Equation_pearsonRsquare,Reservoir_crosssection_m2,Sample_crosssection_upstream_m2,mean_diameter_big_res_mm,mean_diameter_small_res_mm,Number_of_stems,Rawdata_TIME,Rawdata_DISTANCE_pixel,Rawdata_DISTANCE_mm,Sample_diameter_rawdata_upstream,Sample_diameter_rawdata_downstream,
10/12/2023 3:20:20 PM,Hultine_Populus_23,1,1,,3230,3230,-0.934,1.77E-05,0.2036205,0.011367,-120.59,,a,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.0729,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00339400949869153,-0.00132631508521858,9.49349923039131E-05,0.975643537596597,0.0001,2.26E-05,5.365,2.5,1,2090;4088;6090;8089;10086;12091;14091;16095;18093;20089;,163;161;161;160;158;157;157;156;154;153;,4.413225;4.359075;4.359075;4.332;4.27785;4.250775;4.250775;4.2237;4.16955;4.142475;,5.365;,2.5;,
10/12/2023 3:20:50 PM,Hultine_Populus_23,1,1,,3230,3230,-0.934,1.91E-05,0.2198758,0.009837,-9.94,,a,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.0729,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00366495876533788,-0.00115238020974393,8.2158432222953E-05,0.981805672539322,0.0001,2.26E-05,5.365,2.5,1,2098;4098;6097;8098;10094;12097;14099;16094;18099;20102;,143;142;141;139;139;138;136;136;135;134;,3.871725;3.84465;3.817575;3.763425;3.763425;3.73635;3.6822;3.6822;3.655125;3.62805;,5.365;,2.5;,
10/12/2023 3:21:54 PM,Hultine_Populus_23,1,1,,3630,3630,-1.193,1.92E-05,0.2205227,0.007286,-10.26,,b,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.0921,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00464251314318479,-0.00116735310745583,7.68502870628149E-05,0.985361806539524,0.0001,2.26E-05,5.365,2.5,1,2104;4104;6104;8103;10102;12103;14106;16103;18105;,182;180;179;177;175;173;172;170;170;,4.92765;4.8735;4.846425;4.792275;4.738125;4.683975;4.6569;4.60275;4.60275;,5.365;,2.5;,
10/12/2023 3:22:21 PM,Hultine_Populus_23,1,1,,3630,3630,-1.193,2.01E-05,0.2308293,0.015751,-15.42,,b,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.0921,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00485949019243265,0.00211655424085335,0.000166139278941588,0.97912814105172,0.0001,2.26E-05,5.365,2.5,1,2101;4103;6102;8103;10102;12101;14102;16104;18109;20098;,161;161;158;156;155;154;152;152;149;148;,4.359075;4.359075;4.27785;4.2237;4.196625;4.16955;4.1154;4.1154;4.034175;4.0071;,5.365;,2.5;,
10/12/2023 3:23:25 PM,Hultine_Populus_23,1,1,,4030,4030,-1.471,1.94E-05,0.2231152,2.7E-05,-11.56,,c,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.1135,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00578929685945676,0.000322257677448439,3.5426135821154E-07,0.999905644634948,0.0001,2.26E-05,5.365,2.5,1,2091;4092;6091;8092;10093;12091;14092;,182;180;178;176;174;172;170;,4.92765;4.8735;4.81935;4.7652;4.71105;4.6569;4.60275;,5.365;,2.5;,
10/12/2023 3:23:44 PM,Hultine_Populus_23,1,1,,4030,4030,-1.471,1.89E-05,0.2179345,0.009338,-8.97,,c,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.1135,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.0056548700999648,-0.00323123182250139,0.000121399295645356,0.977903863433688,0.0001,2.26E-05,5.365,2.5,1,2101;4101;6101;8101;10104;12097;14103;16102;,165;163;160;158;158;156;154;152;,4.467375;4.413225;4.332;4.27785;4.27785;4.2237;4.16955;4.1154;,5.365;,2.5;,
10/12/2023 3:24:43 PM,Hultine_Populus_23,1,1,,4330,4330,-1.698,1.97E-05,0.2267718,0.002445,-13.39,,d,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.1311,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00679284076617633,0.000239544424687797,3.67035024059899E-05,0.992947492811982,0.0001,2.26E-05,5.365,2.5,1,2086;4098;6087;8087;10090;12091;14089;,181;179;176;174;171;170;167;,4.900575;4.846425;4.7652;4.71105;4.629825;4.60275;4.521525;,5.365;,2.5;,
10/12/2023 3:25:01 PM,Hultine_Populus_23,1,1,,4330,4330,-1.698,2.02E-05,0.2318702,0.004464,-15.94,,d,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.1311,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00694556114337545,0.00540749174218657,6.70012780185885E-05,0.99180309070609,0.0001,2.26E-05,5.365,2.5,1,2092;4089;6093;8094;10092;12094;14094;16092;,161;160;158;156;153;151;149;147;,4.359075;4.332;4.27785;4.2237;4.142475;4.088325;4.034175;3.980025;,5.365;,2.5;,
10/12/2023 3:25:55 PM,Hultine_Populus_23,1,1,,4630,4630,-1.941,2.01E-05,0.2315628,0.004207,-15.78,,e,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.1499,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00793080619664373,0.00164425387380722,7.21989733515695E-05,0.98985469335702,0.0001,2.26E-05,5.365,2.5,1,2100;4101;6103;8105;10104;12100;14100;,180;177;176;172;169;167;164;,4.8735;4.792275;4.7652;4.6569;4.575675;4.521525;4.4403;,5.365;,2.5;,
10/12/2023 3:26:10 PM,Hultine_Populus_23,1,1,,4630,4630,-1.941,2.21E-05,0.2543509,0.001055,-27.18,,e,0,0,20,1.0021,Lee,rotor 1,Populus fremontii,DBG,branch,,0.1499,0.02708,AUTO_CAMERA,26,kg.m-1.Mpa-1.s-1,-0.00871127648195676,-0.000128875870700808,1.81011250712843E-05,0.996605072911075,0.0001,2.26E-05,5.365,2.5,1,2102;4104;6104;8100;10104;12105;,160;157;155;152;149;147;,4.332;4.250775;4.196625;4.1154;4.034175;3.980025;,5.365;,2.5;,
